"_raw","_time","attributes.logging.googleapis.com/timestamp","data.insertId","data.labels.execution_id","data.logName","data.protoPayload.@type","data.protoPayload.authenticationInfo.principalEmail","data.protoPayload.authorizationInfo{}.granted","data.protoPayload.authorizationInfo{}.permission","data.protoPayload.authorizationInfo{}.resource","data.protoPayload.methodName","data.protoPayload.numResponseItems","data.protoPayload.request.@type","data.protoPayload.request.parent","data.protoPayload.requestMetadata.callerIp","data.protoPayload.requestMetadata.callerSuppliedUserAgent","data.protoPayload.requestMetadata.requestAttributes.time","data.protoPayload.resourceLocation.currentLocations{}","data.protoPayload.resourceName","data.protoPayload.serviceName","data.receiveTimestamp","data.resource.labels.function_name","data.resource.labels.project_id","data.resource.labels.region","data.resource.type","data.severity","data.textPayload","data.timestamp","data.trace","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,"publish_time",punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos
"{""publish_time"": 1640095300.168, ""data"": {""insertId"": ""000000-41f7149c-0582-4ed5-9c4f-e5f1bb320639"", ""labels"": {""execution_id"": ""qs8gimr9laca""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:01:39.406161846Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-21T14:01:30.998Z"", ""trace"": ""projects/adept-lodge-251409/traces/3cc267cb108b2cd90f2cefd9c6134d58""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:01:30.998Z""}}","2021-12-21T14:01:30.998+0000","2021-12-21T14:01:30.998Z","000000-41f7149c-0582-4ed5-9c4f-e5f1bb320639",qs8gimr9laca,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:01:39.406161846Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-21T14:01:30.998Z","projects/adept-lodge-251409/traces/3cc267cb108b2cd90f2cefd9c6134d58",14,21,1,december,30,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095300.168","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,512,489
"{""publish_time"": 1640095300.168, ""data"": {""insertId"": ""000000-c1d6d19a-4b22-4c14-8059-e90481dbf9ff"", ""labels"": {""execution_id"": ""qs8gimr9laca""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:01:39.406161846Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640095205.0982766."", ""timestamp"": ""2021-12-21T14:01:30.779Z"", ""trace"": ""projects/adept-lodge-251409/traces/3cc267cb108b2cd90f2cefd9c6134d58""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:01:30.779Z""}}","2021-12-21T14:01:30.779+0000","2021-12-21T14:01:30.779Z","000000-c1d6d19a-4b22-4c14-8059-e90481dbf9ff",qs8gimr9laca,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:01:39.406161846Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640095205.0982766.","2021-12-21T14:01:30.779Z","projects/adept-lodge-251409/traces/3cc267cb108b2cd90f2cefd9c6134d58",14,21,1,december,30,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095300.168","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
"{""publish_time"": 1640095300.168, ""data"": {""insertId"": ""000000-3e2bd053-1740-4a9f-97d4-2ae23db0d4f3"", ""labels"": {""execution_id"": ""qs8gimr9laca""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:01:39.406161846Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T14:01:28.799904964Z"", ""trace"": ""projects/adept-lodge-251409/traces/3cc267cb108b2cd90f2cefd9c6134d58""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:01:28.799904964Z""}}","2021-12-21T14:01:28.799+0000","2021-12-21T14:01:28.799904964Z","000000-3e2bd053-1740-4a9f-97d4-2ae23db0d4f3",qs8gimr9laca,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:01:39.406161846Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T14:01:28.799904964Z","projects/adept-lodge-251409/traces/3cc267cb108b2cd90f2cefd9c6134d58",14,21,1,december,28,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095300.168","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640095220.164, ""data"": {""insertId"": ""000000-1761512e-d90a-4ad6-9af4-afdde57a091d"", ""labels"": {""execution_id"": ""vvc9bjmj7znm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:00:19.33502203Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2592 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T14:00:11.102399639Z"", ""trace"": ""projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:00:11.102399639Z""}}","2021-12-21T14:00:11.102+0000","2021-12-21T14:00:11.102399639Z","000000-1761512e-d90a-4ad6-9af4-afdde57a091d",vvc9bjmj7znm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:00:19.33502203Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2592 ms, finished with status: 'ok'","2021-12-21T14:00:11.102399639Z","projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9",14,21,0,december,11,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095220.164","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,578,549
"{""publish_time"": 1640095220.164, ""data"": {""insertId"": ""000000-12aa4180-74cc-41d6-8457-d5f6d2839801"", ""labels"": {""execution_id"": ""vvc9bjmj7znm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:00:19.33502203Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write"", ""timestamp"": ""2021-12-21T14:00:11.1Z"", ""trace"": ""projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:00:11.1Z""}}","2021-12-21T14:00:11.100+0000","2021-12-21T14:00:11.1Z","000000-12aa4180-74cc-41d6-8457-d5f6d2839801",vvc9bjmj7znm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:00:19.33502203Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write","2021-12-21T14:00:11.1Z","projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9",14,21,0,december,11,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095220.164","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,596,575
"{""publish_time"": 1640095220.164, ""data"": {""insertId"": ""000000-298d51ac-3367-43b7-b611-5afb8d67b257"", ""labels"": {""execution_id"": ""vvc9bjmj7znm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:00:19.33502203Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640095205.0982766."", ""timestamp"": ""2021-12-21T14:00:10.86Z"", ""trace"": ""projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:00:10.86Z""}}","2021-12-21T14:00:10.860+0000","2021-12-21T14:00:10.86Z","000000-298d51ac-3367-43b7-b611-5afb8d67b257",vvc9bjmj7znm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:00:19.33502203Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640095205.0982766.","2021-12-21T14:00:10.86Z","projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9",14,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095220.164","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,541,519
"{""publish_time"": 1640095220.164, ""data"": {""insertId"": ""000000-1b0490e8-6489-4444-9b26-8aa82d9cb7f3"", ""labels"": {""execution_id"": ""vvc9bjmj7znm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:00:19.33502203Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T14:00:08.51243789Z"", ""trace"": ""projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:00:08.51243789Z""}}","2021-12-21T14:00:08.512+0000","2021-12-21T14:00:08.51243789Z","000000-1b0490e8-6489-4444-9b26-8aa82d9cb7f3",vvc9bjmj7znm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:00:19.33502203Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T14:00:08.51243789Z","projects/adept-lodge-251409/traces/d265af9b9bee986b2058ebcd347c39e9",14,21,0,december,8,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095220.164","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,544,516
"{""publish_time"": 1640095215.455, ""data"": {""insertId"": ""000000-2c017a41-1d11-4a66-b215-3c8930831add"", ""labels"": {""execution_id"": ""wbezhwntohbd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:00:14.753350235Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 3019 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T14:00:07.035175879Z"", ""trace"": ""projects/adept-lodge-251409/traces/e9a15208fd0910114f45f400fcb313ae""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:00:07.035175879Z""}}","2021-12-21T14:00:07.035+0000","2021-12-21T14:00:07.035175879Z","000000-2c017a41-1d11-4a66-b215-3c8930831add",wbezhwntohbd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:00:14.753350235Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 3019 ms, finished with status: 'ok'","2021-12-21T14:00:07.035175879Z","projects/adept-lodge-251409/traces/e9a15208fd0910114f45f400fcb313ae",14,21,0,december,7,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095215.455","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,586,557
"{""publish_time"": 1640095215.455, ""data"": {""insertId"": ""000000-c5f9eedd-e7e2-4d79-a4b6-9e7c7310a527"", ""labels"": {""execution_id"": ""wbezhwntohbd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T14:00:14.753350235Z"", ""resource"": {""labels"": {""function_name"": ""Asset-function-3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T14:00:04.018177518Z"", ""trace"": ""projects/adept-lodge-251409/traces/e9a15208fd0910114f45f400fcb313ae""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T14:00:04.018177518Z""}}","2021-12-21T14:00:04.018+0000","2021-12-21T14:00:04.018177518Z","000000-c5f9eedd-e7e2-4d79-a4b6-9e7c7310a527",wbezhwntohbd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T14:00:14.753350235Z","Asset-function-3","adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T14:00:04.018177518Z","projects/adept-lodge-251409/traces/e9a15208fd0910114f45f400fcb313ae",14,21,0,december,4,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640095215.455","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,553,524
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-a6c1c289-726d-467f-b5f0-1defbb90b262"", ""labels"": {""execution_id"": ""9dw4ip2bqgsd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 1084 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T13:00:14.735844726Z"", ""trace"": ""projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:14.735844726Z""}}","2021-12-21T13:00:14.735+0000","2021-12-21T13:00:14.735844726Z","000000-a6c1c289-726d-467f-b5f0-1defbb90b262",9dw4ip2bqgsd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 1084 ms, finished with status: 'ok'","2021-12-21T13:00:14.735844726Z","projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a",13,21,0,december,14,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-f1316f1c-a9db-427b-aac6-acce3a001c91"", ""labels"": {""execution_id"": ""9dw4ip2bqgsd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Object size: 564796"", ""timestamp"": ""2021-12-21T13:00:13.839Z"", ""trace"": ""projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:13.839Z""}}","2021-12-21T13:00:13.839+0000","2021-12-21T13:00:13.839Z","000000-f1316f1c-a9db-427b-aac6-acce3a001c91",9dw4ip2bqgsd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Object size: 564796","2021-12-21T13:00:13.839Z","projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a",13,21,0,december,13,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,512,489
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-9f737d60-62eb-4ee2-8c30-2948548ed2fb"", ""labels"": {""execution_id"": ""9dw4ip2bqgsd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640091604.6206295."", ""timestamp"": ""2021-12-21T13:00:13.657Z"", ""trace"": ""projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:13.657Z""}}","2021-12-21T13:00:13.657+0000","2021-12-21T13:00:13.657Z","000000-9f737d60-62eb-4ee2-8c30-2948548ed2fb",9dw4ip2bqgsd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640091604.6206295.","2021-12-21T13:00:13.657Z","projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a",13,21,0,december,13,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-bc123b96-87e9-416c-a6d8-b8bd9ae37b52"", ""labels"": {""execution_id"": ""9dw4ip2bqgsd""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution started"", ""timestamp"": ""2021-12-21T13:00:13.652667988Z"", ""trace"": ""projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:13.652667988Z""}}","2021-12-21T13:00:13.652+0000","2021-12-21T13:00:13.652667988Z","000000-bc123b96-87e9-416c-a6d8-b8bd9ae37b52",9dw4ip2bqgsd,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution started","2021-12-21T13:00:13.652667988Z","projects/adept-lodge-251409/traces/f2403780f9c1aa9509a333a51aa9c17a",13,21,0,december,13,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,546,517
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-e896c1ed-86b3-4fd6-8e13-6560e346ab31"", ""labels"": {""execution_id"": ""9dw40n3rb4bm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""severity"": ""DEBUG"", ""textPayload"": ""Function execution took 2826 ms, finished with status: 'ok'"", ""timestamp"": ""2021-12-21T13:00:10.985502021Z"", ""trace"": ""projects/adept-lodge-251409/traces/aeb27e8e1b42e09a83f19ed2ce6ecab7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:10.985502021Z""}}","2021-12-21T13:00:10.985+0000","2021-12-21T13:00:10.985502021Z","000000-e896c1ed-86b3-4fd6-8e13-6560e346ab31",9dw40n3rb4bm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",DEBUG,"Function execution took 2826 ms, finished with status: 'ok'","2021-12-21T13:00:10.985502021Z","projects/adept-lodge-251409/traces/aeb27e8e1b42e09a83f19ed2ce6ecab7",13,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,579,550
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-5a07523b-442d-4216-bae4-66cd5146b2c8"", ""labels"": {""execution_id"": ""9dw40n3rb4bm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write"", ""timestamp"": ""2021-12-21T13:00:10.984Z"", ""trace"": ""projects/adept-lodge-251409/traces/aeb27e8e1b42e09a83f19ed2ce6ecab7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:10.984Z""}}","2021-12-21T13:00:10.984+0000","2021-12-21T13:00:10.984Z","000000-5a07523b-442d-4216-bae4-66cd5146b2c8",9dw40n3rb4bm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Info: Nothing sent to Splunk yet - the file in GCS has not completed upload. Will re-execute on full write","2021-12-21T13:00:10.984Z","projects/adept-lodge-251409/traces/aeb27e8e1b42e09a83f19ed2ce6ecab7",13,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,599,576
"{""publish_time"": 1640091619.243, ""data"": {""insertId"": ""000000-7803f9dc-42b3-4a6c-bf0a-80e73c210ffa"", ""labels"": {""execution_id"": ""9dw40n3rb4bm""}, ""logName"": ""projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions"", ""receiveTimestamp"": ""2021-12-21T13:00:18.370867564Z"", ""resource"": {""labels"": {""function_name"": ""AssetITE3"", ""project_id"": ""adept-lodge-251409"", ""region"": ""us-central1""}, ""type"": ""cloud_function""}, ""textPayload"": ""Processing file: example-assets1640091604.6206295."", ""timestamp"": ""2021-12-21T13:00:10.759Z"", ""trace"": ""projects/adept-lodge-251409/traces/aeb27e8e1b42e09a83f19ed2ce6ecab7""}, ""attributes"": {""logging.googleapis.com/timestamp"": ""2021-12-21T13:00:10.759Z""}}","2021-12-21T13:00:10.759+0000","2021-12-21T13:00:10.759Z","000000-7803f9dc-42b3-4a6c-bf0a-80e73c210ffa",9dw40n3rb4bm,"projects/adept-lodge-251409/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,,,,,,,,,,,,,,,"2021-12-21T13:00:18.370867564Z",AssetITE3,"adept-lodge-251409","us-central1","cloud_function",,"Processing file: example-assets1640091604.6206295.","2021-12-21T13:00:10.759Z","projects/adept-lodge-251409/traces/aeb27e8e1b42e09a83f19ed2ce6ecab7",13,21,0,december,10,tuesday,2021,local,,"$decideOnStartup","gcp_events",1,"1640091619.243","{"""":_.,_"""":_{"""":_""-----"",_"""":_{"""":_""""},_"""":_""/--//","projects/adept-lodge-251409/subscriptions/splunksubscription","google:gcp:pubsub:message","ip-172-31-43-68.eu-west-1.compute.internal",,,,543,520
